po_id,plant_id,supplier_id,supplier_name,part_no,part_desc,quantity,received_qty,short_shipment,order_ts,promised_delivery_ts,carrier,last_event,current_eta_ts,scan_ts,effective_arrival_ts,delivery_status,slip_hours,risk_level,risk_threshold_hours,processed_ts
PO-100006,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,24,,False,2026-02-26 06:00:00,2026-03-03 06:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-03 09:00:00,,2026-03-03 09:00:00,IN_TRANSIT,3.0,LOW,12.0,2026-03-02T06:00:00
PO-100235,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,24,,False,2026-02-26 06:00:00,2026-03-03 06:00:00,DHL Freight,IN_TRANSIT,2026-03-03 06:00:00,,2026-03-03 06:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100095,munich,SUP-1005,Hella,PN-BRK-100,Brake caliper,144,,False,2026-02-26 07:00:00,2026-03-03 07:00:00,DB Schenker,PICKED_UP,2026-03-03 19:00:00,,2026-03-03 19:00:00,IN_TRANSIT,12.0,HIGH,12.0,2026-03-02T06:00:00
PO-100024,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-25 07:00:00,2026-03-03 07:00:00,DSV,IN_TRANSIT,2026-03-03 07:00:00,,2026-03-03 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100171,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,144,,False,2026-02-27 07:00:00,2026-03-03 07:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-03 07:00:00,,2026-03-03 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100005,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,48,,False,2026-02-24 07:00:00,2026-03-03 07:00:00,DSV,IN_TRANSIT,2026-03-03 07:00:00,,2026-03-03 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100135,munich,SUP-1001,Bosch,PN-HRN-400,Wiring harness,48,,False,2026-02-24 07:00:00,2026-03-03 07:00:00,DSV,OUT_FOR_DELIVERY,2026-03-03 07:00:00,,2026-03-03 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100291,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,24,,False,2026-02-25 08:00:00,2026-03-03 08:00:00,Kuehne+Nagel,AT_HUB,2026-03-03 08:00:00,,2026-03-03 08:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100361,munich,SUP-1005,Hella,PN-LMP-500,Headlamp module,96,,False,2026-02-26 08:00:00,2026-03-03 08:00:00,DHL Freight,AT_HUB,2026-03-04 20:00:00,,2026-03-04 20:00:00,IN_TRANSIT,36.0,HIGH,12.0,2026-03-02T06:00:00
PO-100082,munich,SUP-1002,Continental,PN-HRN-400,Wiring harness,144,,False,2026-02-24 09:00:00,2026-03-03 09:00:00,DSV,PICKED_UP,2026-03-03 09:00:00,,2026-03-03 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100342,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,24,,False,2026-02-24 09:00:00,2026-03-03 09:00:00,DHL Freight,AT_HUB,2026-03-04 21:00:00,,2026-03-04 21:00:00,IN_TRANSIT,36.0,HIGH,12.0,2026-03-02T06:00:00
PO-100215,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,48,,False,2026-02-26 10:00:00,2026-03-03 10:00:00,DHL Freight,AT_HUB,2026-03-03 10:00:00,,2026-03-03 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100438,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,24,,False,2026-02-25 10:00:00,2026-03-03 10:00:00,DHL Freight,AT_HUB,2026-03-03 10:00:00,,2026-03-03 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100094,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,96,,False,2026-02-25 10:00:00,2026-03-03 10:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-03-03 10:00:00,,2026-03-03 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100147,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,144,,False,2026-02-24 10:00:00,2026-03-03 10:00:00,DB Schenker,IN_TRANSIT,2026-03-03 13:00:00,,2026-03-03 13:00:00,IN_TRANSIT,3.0,LOW,12.0,2026-03-02T06:00:00
PO-100437,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,24,,False,2026-02-26 12:00:00,2026-03-03 12:00:00,DB Schenker,PICKED_UP,2026-03-03 12:00:00,,2026-03-03 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100202,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,48,,False,2026-02-24 12:00:00,2026-03-03 12:00:00,DB Schenker,AT_HUB,2026-03-03 12:00:00,,2026-03-03 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100207,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,144,,False,2026-02-27 12:00:00,2026-03-03 12:00:00,DB Schenker,AT_HUB,2026-03-04 06:00:00,,2026-03-04 06:00:00,IN_TRANSIT,18.0,HIGH,12.0,2026-03-02T06:00:00
PO-100216,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-24 12:00:00,2026-03-03 12:00:00,DSV,AT_HUB,2026-03-03 12:00:00,,2026-03-03 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100097,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,48,,False,2026-02-27 13:00:00,2026-03-03 13:00:00,DHL Freight,IN_TRANSIT,2026-03-03 13:00:00,,2026-03-03 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100007,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,24,,False,2026-02-24 14:00:00,2026-03-03 14:00:00,DSV,IN_TRANSIT,2026-03-03 14:00:00,,2026-03-03 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100497,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,144,,False,2026-02-26 14:00:00,2026-03-03 14:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-05 14:00:00,,2026-03-05 14:00:00,IN_TRANSIT,48.0,HIGH,12.0,2026-03-02T06:00:00
PO-100405,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,12,,False,2026-02-24 14:00:00,2026-03-03 14:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-03 14:00:00,,2026-03-03 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100239,munich,SUP-1003,ZF Friedrichshafen,PN-SNS-300,Wheel speed sensor,12,,False,2026-02-24 14:00:00,2026-03-03 14:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-03 14:00:00,,2026-03-03 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100030,munich,SUP-1001,Bosch,PN-HRN-400,Wiring harness,96,,False,2026-02-27 15:00:00,2026-03-03 15:00:00,DB Schenker,IN_TRANSIT,2026-03-03 15:00:00,,2026-03-03 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100369,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,24,,False,2026-02-27 15:00:00,2026-03-03 15:00:00,DB Schenker,PICKED_UP,2026-03-03 15:00:00,,2026-03-03 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100344,munich,SUP-1004,Mahle,PN-BRK-100,Brake caliper,24,,False,2026-02-25 15:00:00,2026-03-03 15:00:00,DB Schenker,IN_TRANSIT,2026-03-03 15:00:00,,2026-03-03 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100340,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,144,,False,2026-02-26 15:00:00,2026-03-03 15:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-03-03 16:00:00,,2026-03-03 16:00:00,IN_TRANSIT,1.0,LOW,12.0,2026-03-02T06:00:00
PO-100113,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-25 15:00:00,2026-03-03 15:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-03 18:00:00,,2026-03-03 18:00:00,IN_TRANSIT,3.0,LOW,12.0,2026-03-02T06:00:00
PO-100261,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,96,,False,2026-02-26 06:00:00,2026-03-04 06:00:00,Kuehne+Nagel,AT_HUB,2026-03-04 06:00:00,,2026-03-04 06:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100173,munich,SUP-1003,ZF Friedrichshafen,PN-LMP-500,Headlamp module,12,,False,2026-02-26 07:00:00,2026-03-04 07:00:00,DSV,AT_HUB,2026-03-04 07:00:00,,2026-03-04 07:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100414,munich,SUP-1002,Continental,PN-BRK-100,Brake caliper,144,,False,2026-02-25 08:00:00,2026-03-04 08:00:00,Kuehne+Nagel,AT_HUB,2026-03-04 08:00:00,,2026-03-04 08:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100444,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-26 08:00:00,2026-03-04 08:00:00,DSV,AT_HUB,2026-03-04 08:00:00,,2026-03-04 08:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100373,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,144,,False,2026-02-25 09:00:00,2026-03-04 09:00:00,DHL Freight,PICKED_UP,2026-03-04 09:00:00,,2026-03-04 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100064,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,48,,False,2026-02-25 09:00:00,2026-03-04 09:00:00,Kuehne+Nagel,PICKED_UP,2026-03-04 09:00:00,,2026-03-04 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100328,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,144,,False,2026-02-26 09:00:00,2026-03-04 09:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-04 09:00:00,,2026-03-04 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100454,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-27 12:00:00,2026-03-04 12:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-04 12:00:00,,2026-03-04 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100110,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,96,,False,2026-02-25 12:00:00,2026-03-04 12:00:00,DSV,IN_TRANSIT,2026-03-05 06:00:00,,2026-03-05 06:00:00,IN_TRANSIT,18.0,HIGH,12.0,2026-03-02T06:00:00
PO-100349,munich,SUP-1004,Mahle,PN-LMP-500,Headlamp module,12,,False,2026-02-25 13:00:00,2026-03-04 13:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-04 13:00:00,,2026-03-04 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100066,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,48,,False,2026-02-27 13:00:00,2026-03-04 13:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-04 13:00:00,,2026-03-04 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100479,munich,SUP-1003,ZF Friedrichshafen,PN-HRN-400,Wiring harness,96,,False,2026-02-27 14:00:00,2026-03-04 14:00:00,Kuehne+Nagel,IN_TRANSIT,2026-03-04 14:00:00,,2026-03-04 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100489,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,12,,False,2026-02-25 15:00:00,2026-03-04 15:00:00,DHL Freight,AT_HUB,2026-03-04 15:00:00,,2026-03-04 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100213,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,12,,False,2026-02-25 15:00:00,2026-03-04 15:00:00,DB Schenker,AT_HUB,2026-03-04 15:00:00,,2026-03-04 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100466,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,96,,False,2026-02-26 15:00:00,2026-03-04 15:00:00,DSV,PICKED_UP,2026-03-04 15:00:00,,2026-03-04 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100447,munich,SUP-1002,Continental,PN-LMP-500,Headlamp module,24,,False,2026-02-26 15:00:00,2026-03-04 15:00:00,DB Schenker,AT_HUB,2026-03-04 15:00:00,,2026-03-04 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100424,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,48,,False,2026-02-25 15:00:00,2026-03-04 15:00:00,DSV,OUT_FOR_DELIVERY,2026-03-04 15:00:00,,2026-03-04 15:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100370,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,144,,False,2026-02-27 08:00:00,2026-03-05 08:00:00,DSV,AT_HUB,2026-03-05 08:00:00,,2026-03-05 08:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100359,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,24,,False,2026-02-26 08:00:00,2026-03-05 08:00:00,,,,,,NO_TRACKING,,MEDIUM,12.0,2026-03-02T06:00:00
PO-100251,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,144,,False,2026-02-26 09:00:00,2026-03-05 09:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-05 09:00:00,,2026-03-05 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100089,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-27 10:00:00,2026-03-05 10:00:00,Kuehne+Nagel,PICKED_UP,2026-03-05 10:00:00,,2026-03-05 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100116,munich,SUP-1005,Hella,PN-HRN-400,Wiring harness,96,,False,2026-02-27 10:00:00,2026-03-05 10:00:00,DB Schenker,PICKED_UP,2026-03-06 10:00:00,,2026-03-06 10:00:00,IN_TRANSIT,24.0,HIGH,12.0,2026-03-02T06:00:00
PO-100032,munich,SUP-1004,Mahle,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-26 10:00:00,2026-03-05 10:00:00,Kuehne+Nagel,AT_HUB,2026-03-05 10:00:00,,2026-03-05 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100419,munich,SUP-1001,Bosch,PN-BRK-100,Brake caliper,24,,False,2026-02-26 10:00:00,2026-03-05 10:00:00,DB Schenker,PICKED_UP,2026-03-05 10:00:00,,2026-03-05 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100445,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,96,,False,2026-02-27 11:00:00,2026-03-05 11:00:00,Kuehne+Nagel,AT_HUB,2026-03-05 11:00:00,,2026-03-05 11:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100257,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,144,,False,2026-02-26 11:00:00,2026-03-05 11:00:00,,,,,,NO_TRACKING,,MEDIUM,12.0,2026-03-02T06:00:00
PO-100136,munich,SUP-1002,Continental,PN-HRN-400,Wiring harness,48,,False,2026-02-27 12:00:00,2026-03-05 12:00:00,DB Schenker,IN_TRANSIT,2026-03-05 12:00:00,,2026-03-05 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100500,munich,SUP-1004,Mahle,PN-BRK-100,Brake caliper,48,,False,2026-02-26 12:00:00,2026-03-05 12:00:00,DHL Freight,AT_HUB,2026-03-05 12:00:00,,2026-03-05 12:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100218,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-26 13:00:00,2026-03-05 13:00:00,DB Schenker,OUT_FOR_DELIVERY,2026-03-05 13:00:00,,2026-03-05 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100416,munich,SUP-1003,ZF Friedrichshafen,PN-SNS-300,Wheel speed sensor,24,,False,2026-02-26 13:00:00,2026-03-05 13:00:00,Kuehne+Nagel,PICKED_UP,2026-03-05 13:00:00,,2026-03-05 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100120,munich,SUP-1005,Hella,PN-SNS-300,Wheel speed sensor,144,,False,2026-02-26 14:00:00,2026-03-05 14:00:00,DHL Freight,PICKED_UP,2026-03-05 14:00:00,,2026-03-05 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100277,munich,SUP-1001,Bosch,PN-SNS-300,Wheel speed sensor,144,,False,2026-02-27 14:00:00,2026-03-05 14:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-05 17:00:00,,2026-03-05 17:00:00,IN_TRANSIT,3.0,LOW,12.0,2026-03-02T06:00:00
PO-100409,munich,SUP-1004,Mahle,PN-HRN-400,Wiring harness,24,,False,2026-02-26 15:00:00,2026-03-05 15:00:00,Kuehne+Nagel,PICKED_UP,2026-03-06 03:00:00,,2026-03-06 03:00:00,IN_TRANSIT,12.0,HIGH,12.0,2026-03-02T06:00:00
PO-100396,munich,SUP-1003,ZF Friedrichshafen,PN-ALT-200,Alternator,96,,False,2026-02-26 15:00:00,2026-03-05 15:00:00,DB Schenker,AT_HUB,2026-03-06 15:00:00,,2026-03-06 15:00:00,IN_TRANSIT,24.0,HIGH,12.0,2026-03-02T06:00:00
PO-100035,munich,SUP-1004,Mahle,PN-ALT-200,Alternator,96,,False,2026-02-27 08:00:00,2026-03-06 08:00:00,DHL Freight,OUT_FOR_DELIVERY,2026-03-06 08:00:00,,2026-03-06 08:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100190,munich,SUP-1003,ZF Friedrichshafen,PN-BRK-100,Brake caliper,12,,False,2026-02-27 09:00:00,2026-03-06 09:00:00,DHL Freight,IN_TRANSIT,2026-03-06 09:00:00,,2026-03-06 09:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100055,munich,SUP-1001,Bosch,PN-ALT-200,Alternator,96,,False,2026-02-27 10:00:00,2026-03-06 10:00:00,DSV,IN_TRANSIT,2026-03-06 10:00:00,,2026-03-06 10:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100471,munich,SUP-1005,Hella,PN-ALT-200,Alternator,144,,False,2026-02-27 11:00:00,2026-03-06 11:00:00,Kuehne+Nagel,PICKED_UP,2026-03-06 11:00:00,,2026-03-06 11:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100236,munich,SUP-1002,Continental,PN-SNS-300,Wheel speed sensor,48,,False,2026-02-27 13:00:00,2026-03-06 13:00:00,Kuehne+Nagel,OUT_FOR_DELIVERY,2026-03-06 13:00:00,,2026-03-06 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100354,munich,SUP-1002,Continental,PN-LMP-500,Headlamp module,12,,False,2026-02-27 13:00:00,2026-03-06 13:00:00,DSV,AT_HUB,2026-03-06 13:00:00,,2026-03-06 13:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
PO-100211,munich,SUP-1001,Bosch,PN-LMP-500,Headlamp module,144,,False,2026-02-27 14:00:00,2026-03-06 14:00:00,DSV,IN_TRANSIT,2026-03-06 14:00:00,,2026-03-06 14:00:00,IN_TRANSIT,0.0,LOW,12.0,2026-03-02T06:00:00
